X	Y	OBJECTID	SERVICECODE	SERVICECODEDESCRIPTION	SERVICETYPECODEDESCRIPTION	ORGANIZATIONACRONYM	SERVICECALLCOUNT	ADDDATE	RESOLUTIONDATE	SERVICEDUEDATE	SERVICEORDERDATE	INSPECTIONFLAG	INSPECTIONDATE	SERVICEORDERSTATUS	STATUS_CODE	SERVICEREQUESTID	PRIORITY	STREETADDRESS	XCOORD	YCOORD	LATITUDE	LONGITUDE	CITY	STATE	ZIPCODE	MARADDRESSREPOSITORYID	WARD
-76.99551316	38.92820478	531	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T09:52:21.000Z	2018-07-18T15:21:49.000Z	2018-07-23T09:52:00.000Z	2018-07-02T09:52:21.000Z	Y	2018-07-18T15:21:00.000Z	CLOSED	CLOSED	18-00347539	STANDARD	713 IRVING STREET NE	400389.25	140035.41	38.92819732	-76.99551088	WASHINGTON	DC	20017	77144	5
-77.00265127	38.88245186	532	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T09:52:22.000Z	2018-07-17T11:43:48.000Z	2018-07-23T09:52:00.000Z	2018-07-02T09:52:22.000Z	Y	2018-07-17T11:43:00.000Z	CLOSED	CLOSED	18-00347540	STANDARD	220 SOUTH CAROLINA AVENUE SE	399770.16	134956.46	38.88244441	-77.00264899	WASHINGTON	DC	20003	50736	6
-77.02362959	38.94258558	533	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-14T13:03:09.000Z		2018-08-02T17:00:00.000Z	2018-07-14T13:03:09.000Z	Y	To be inspected	OPEN	OPEN	18-00375742	STANDARD	4224 8TH STREET NW	397951.7	141632.06	38.94257812	-77.0236273	WASHINGTON	DC	20011	252457	4
-76.94013935	38.90111317	534	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T12:38:29.000Z	2018-07-18T15:41:30.000Z	2018-08-03T12:38:00.000Z	2018-07-16T12:38:29.000Z	Y	2018-07-18T15:41:00.000Z	CLOSED	CLOSED	18-00378376	STANDARD	4302 NANNIE HELEN BURROUGHS AVENUE NE	405192.66	137029.71	38.90110571	-76.94013708	WASHINGTON	DC	20019	24004	7
-77.02914185	38.91828207	535	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T09:36:40.000Z	2018-07-17T07:13:08.000Z	2018-08-01T09:36:00.000Z	2018-07-12T09:36:40.000Z	Y	2018-07-17T07:13:00.000Z	CLOSED	CLOSED	18-00370312	STANDARD	1223 V STREET NW	397472.97	138934.3	38.91827462	-77.02913955	WASHINGTON	DC	20009	283954	1
-77.01243651	38.94380775	536	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T10:36:53.000Z		2018-08-01T10:36:00.000Z	2018-07-12T10:36:53.000Z	Y	To be inspected	OPEN	OPEN	18-00370600	STANDARD	19 ROCK CREEK CHURCH ROAD NW	398922.07	141767.54	38.94380028	-77.01243422	WASHINGTON	DC	20011	244492	4
-77.08300406	38.90992783	537	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-17T17:44:11.000Z		2018-08-06T17:00:00.000Z	2018-07-17T17:44:11.000Z	Y	To be inspected	OPEN	OPEN	18-00382554	STANDARD	1537 FOXHALL ROAD NW	392801.11	138009.78	38.90992038	-77.08300175	WASHINGTON	DC	20007	271042	3
-77.03389498	38.91535597	538	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T13:30:19.000Z	2018-07-03T09:20:25.000Z	2018-07-18T13:30:00.000Z	2018-06-27T13:30:19.000Z	Y	2018-07-03T09:18:00.000Z	CLOSED	CLOSED	18-00338465	STANDARD	1452 T STREET NW	397060.65	138609.62	38.91534851	-77.03389269	WASHINGTON	DC	20009	240025	2
-76.98575879	38.89393734	539	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-01T14:36:04.000Z	2018-07-19T10:30:26.000Z	2018-07-20T17:00:00.000Z	2018-07-01T14:36:04.000Z	Y	2018-07-19T10:30:00.000Z	CLOSED	CLOSED	18-00346757	STANDARD	312 14TH STREET NE	401235.64	136231.53	38.89392989	-76.98575652	WASHINGTON	DC	20002	40149	6
-77.07251251	38.91491913	540	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-20T08:49:45.000Z		2018-08-08T17:00:00.000Z	2018-07-20T08:49:45.000Z	Y	To be inspected	OPEN	OPEN	18-00388451	STANDARD	1811 37TH STREET NW	393711.5	138563.08	38.91491168	-77.07251021	WASHINGTON	DC	20007	270520	2
-77.00029724	38.91639882	541	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T19:32:52.000Z		2018-07-27T17:00:00.000Z	2018-07-09T19:32:52.000Z	Y	To be inspected	OPEN	OPEN	18-00363594	STANDARD	1937 4TH STREET NE	399974.42	138724.84	38.91639136	-77.00029496	WASHINGTON	DC	20002	53464	5
-77.01964122	38.94508629	542	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T12:07:49.000Z	2018-07-13T09:40:41.000Z	2018-07-30T12:07:00.000Z	2018-07-10T12:07:49.000Z	Y	2018-07-13T09:43:00.000Z	CLOSED	CLOSED	18-00365231	STANDARD	504 ALLISON STREET NW	398297.52	141909.58	38.94507883	-77.01963893	WASHINGTON	DC	20011	247449	4
-77.00777232	38.96586219	543	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-08T11:10:36.000Z		2018-07-26T17:00:00.000Z	2018-07-08T11:10:36.000Z	Y	To be inspected	OPEN	OPEN	18-00360361	STANDARD	6207 KANSAS AVENUE NE	399326.62	144215.74	38.96585472	-77.00777003	WASHINGTON	DC	20011	3761	4
-77.00234113	38.90358389	544	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-16T14:54:07.000Z		2018-08-03T14:54:00.000Z	2018-07-16T14:54:07.000Z	Y	To be inspected	OPEN	OPEN	18-00379022	STANDARD	225 L STREET NE	399797.13	137302.28	38.90357643	-77.00233884	WASHINGTON	DC	20002	311976	6
-77.00014154	38.90000949	545	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T10:38:15.000Z		2018-08-01T10:38:00.000Z	2018-07-12T10:38:15.000Z	Y	To be inspected	OPEN	OPEN	18-00370610	STANDARD	409 H STREET NE	399987.92	136905.49	38.90000203	-77.00013926	WASHINGTON	DC	20002	27156	6
-76.9740457	38.8598689	546	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-07T17:57:16.000Z	2018-07-12T08:43:23.000Z	2018-07-26T17:00:00.000Z	2018-07-07T17:57:16.000Z	Y	2018-07-12T08:43:00.000Z	CLOSED	CLOSED	18-00360051	STANDARD	2480 SKYLAND PLACE SE	402252.84	132449.9	38.85986145	-76.97404343	WASHINGTON	DC	20020	46810	8
-77.00082635	38.92286437	547	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-05T11:11:31.000Z	2018-07-18T16:04:50.000Z	2018-07-25T11:11:00.000Z	2018-07-05T11:11:31.000Z	Y	2018-07-18T16:04:00.000Z	CLOSED	CLOSED	18-00354421	STANDARD	2510 4TH STREET NE	399928.54	139442.57	38.92285691	-77.00082407	WASHINGTON	DC	20002	46403	5
-77.01761009	38.9466383	548	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-18T16:23:17.000Z		2018-08-07T16:23:00.000Z	2018-07-18T16:23:17.000Z	Y	To be inspected	OPEN	OPEN	18-00385146	STANDARD	4604 4TH STREET NW	398473.63	142081.83	38.94663083	-77.0176078	WASHINGTON	DC	20011	248286	4
-77.02342688	38.91578364	549	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T14:39:33.000Z	2018-06-25T15:02:09.000Z	2018-07-13T14:39:00.000Z	2018-06-22T14:39:33.000Z	Y	2018-06-25T15:02:00.000Z	CLOSED	CLOSED	18-00328115	STANDARD	811 T STREET NW	397968.51	138656.81	38.91577618	-77.02342459	WASHINGTON	DC	20001	239840	1
-77.01344879	38.94962617	550	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T15:57:45.000Z	2018-07-06T11:52:56.000Z	2018-07-13T15:57:00.000Z	2018-06-22T15:57:45.000Z	Y	2018-07-06T11:52:00.000Z	CLOSED	CLOSED	18-00328385	STANDARD	108 EMERSON STREET NW	398834.41	142413.45	38.94961871	-77.0134465	WASHINGTON	DC	20011	243572	4
-77.0226216	38.95766464	551	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T08:31:32.000Z		2018-07-26T17:00:00.000Z	2018-07-09T08:31:32.000Z	Y	To be inspected	OPEN	OPEN	18-00361132	STANDARD	703 LONGFELLOW STREET NW	398039.5	143305.95	38.95765718	-77.0226193	WASHINGTON	DC	20011	250307	4
-76.98815564	38.94465423	552	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-05T11:06:43.000Z	2018-07-13T14:54:52.000Z	2018-07-25T11:06:00.000Z	2018-07-05T11:06:43.000Z	Y	2018-07-13T14:54:00.000Z	CLOSED	CLOSED	18-00354389	STANDARD	4509 SARGENT ROAD NE	401026.98	141861.5	38.94464676	-76.98815336	WASHINGTON	DC	20017	20603	5
-76.99434306	38.83211663	553	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T12:10:52.000Z	2018-07-12T08:51:51.000Z	2018-07-17T12:10:00.000Z	2018-06-26T12:10:52.000Z	Y	2018-07-12T08:51:00.000Z	CLOSED	CLOSED	18-00335200	STANDARD	800 YUMA STREET SE	400491.37	129368.9	38.83210886	-76.99434078	WASHINGTON	DC	20032	156205	8
-76.98198295	38.88568902	554	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T10:56:21.000Z	2018-07-20T11:25:11.000Z	2018-08-02T10:56:00.000Z	2018-07-13T10:56:21.000Z	Y	2018-07-20T11:23:00.000Z	CLOSED	CLOSED	18-00373432	STANDARD	260 16TH STREET SE	401563.38	135315.96	38.88568157	-76.98198067	WASHINGTON	DC	20003	46136	6
-77.0299202	38.91278949	555	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-03T15:39:02.000Z	2018-07-13T15:09:18.000Z	2018-07-24T15:39:00.000Z	2018-07-03T15:39:02.000Z	Y	2018-07-13T15:09:00.000Z	CLOSED	CLOSED	18-00351928	STANDARD	1303 R STREET NW	397405.27	138324.6	38.91278204	-77.02991791	WASHINGTON	DC	20009	240523	2
-76.95634197	38.89404094	556	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-17T13:47:59.000Z		2018-08-06T13:47:00.000Z	2018-07-17T13:47:59.000Z	Y	To be inspected	OPEN	OPEN	18-00381670	STANDARD	315 34TH PLACE NE	403787.58	136243.84	38.89403349	-76.9563397	WASHINGTON	DC	20019	39374	7
-77.013041	38.91316248	557	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T13:38:26.000Z	2018-07-18T14:59:44.000Z	2018-07-17T13:38:00.000Z	2018-06-26T13:38:26.000Z	Y	2018-07-18T15:00:00.000Z	CLOSED	CLOSED	18-00335634	STANDARD	132 RANDOLPH PLACE NW	398869.18	138365.66	38.91315502	-77.01303872	WASHINGTON	DC	20001	226882	5
-77.0195367	38.89497119	558	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-17T15:02:54.000Z		2018-08-06T15:02:00.000Z	2018-07-17T15:02:54.000Z	Y	To be inspected	OPEN	OPEN	18-00382009	STANDARD	515 D STREET NW	398305.39	136346.38	38.89496373	-77.01953441	WASHINGTON	DC	20001	238954	2
-76.98154561	38.90458617	559	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-11T14:18:57.000Z	2018-07-17T12:42:47.000Z	2018-07-31T14:18:00.000Z	2018-07-11T14:18:57.000Z	Y	2018-07-17T12:42:00.000Z	CLOSED	CLOSED	18-00368705	STANDARD		401600.9	137413.7	38.90457838	-76.98154333			20002		5
-77.0659061	38.90586597	560	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T16:42:46.000Z		2018-08-02T16:42:00.000Z	2018-07-13T16:42:46.000Z	Y	To be inspected	OPEN	OPEN	18-00374832	STANDARD	1227 33RD STREET NW	394283.72	137557.67	38.90585851	-77.0659038	WASHINGTON	DC	20007	271959	2
-77.0278524	38.91199961	561	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T17:46:11.000Z		2018-08-02T17:00:00.000Z	2018-07-13T17:46:11.000Z	Y	To be inspected	OPEN	OPEN	18-00374966	STANDARD	1627 12TH STREET NW	397584.58	138236.86	38.91199216	-77.02785011	WASHINGTON	DC	20009	239068	2
-77.00905318	38.91080256	562	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T02:21:50.000Z	2018-07-13T13:59:14.000Z	2018-07-19T17:00:00.000Z	2018-06-29T02:21:50.000Z	Y	2018-07-13T13:59:00.000Z	CLOSED	CLOSED	18-00342612	STANDARD		399215.0094	138103.6471	38.9107951	-77.00905089			20002	906444	5
-77.02155009	38.93659925	563	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-22T09:15:22.000Z	2018-06-25T15:25:02.000Z	2018-07-13T09:15:00.000Z	2018-06-22T09:15:22.000Z	Y	2018-06-25T15:25:00.000Z	CLOSED	CLOSED	18-00326746	STANDARD	3650 WARDER STREET NW	398131.82	140967.48	38.93659179	-77.02154779	WASHINGTON	DC	20010	228441	1
-77.02515416	38.9336838	564	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T12:13:56.000Z	2018-07-12T14:50:12.000Z	2018-07-30T12:13:00.000Z	2018-07-10T12:13:56.000Z	Y	2018-07-12T14:50:00.000Z	CLOSED	CLOSED	18-00365265	STANDARD	745 NEWTON PLACE NW	397819.26	140643.92	38.93367634	-77.02515187	WASHINGTON	DC	20010	232275	1
-77.01968893	38.88100781	565	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-15T12:18:01.000Z	2018-07-20T11:22:54.000Z	2018-08-02T17:00:00.000Z	2018-07-15T12:18:01.000Z	Y	2018-07-20T11:22:00.000Z	CLOSED	CLOSED	18-00376489	STANDARD	704 6TH STREET SW	398291.85	134796.34	38.88100036	-77.01968664	WASHINGTON	DC	20024	167	6
-77.02624557	38.91735193	566	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-15T23:03:20.000Z	2018-07-18T15:21:49.000Z	2018-08-02T17:00:00.000Z	2018-07-15T23:03:20.000Z	Y	2018-07-18T15:22:00.000Z	CLOSED	CLOSED	18-00376857	STANDARD	2006 10TH STREET NW	397724.11	138830.97	38.91734447	-77.02624328	WASHINGTON	DC	20001	239171	1
-76.97930635	38.8946157	567	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T16:09:24.000Z		2018-07-18T16:09:00.000Z	2018-06-27T16:09:24.000Z	Y	To be inspected	OPEN	OPEN	18-00339152	STANDARD	1737 D STREET NE	401795.38	136306.94	38.89460824	-76.97930408	WASHINGTON	DC	20002	56759	6
-77.0247916	38.95904823	568	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T08:21:39.000Z	2018-07-06T12:09:56.000Z	2018-07-19T17:00:00.000Z	2018-06-29T08:21:39.000Z	Y	2018-07-06T12:09:00.000Z	CLOSED	CLOSED	18-00342755	STANDARD	810 MARIETTA PLACE NW	397851.46	143459.59	38.95904076	-77.0247893	WASHINGTON	DC	20011	254347	4
-76.99813372	38.89383135	569	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-27T22:30:12.000Z	2018-07-06T13:45:03.000Z	2018-07-18T17:00:00.000Z	2018-06-27T22:30:12.000Z	Y	2018-07-06T13:45:00.000Z	CLOSED	CLOSED	18-00339742	STANDARD	609 MARYLAND AVENUE NE	400162.1	136219.67	38.8938239	-76.99813144	WASHINGTON	DC	20002	151060	6
-77.00254781	38.91239017	570	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-17T13:43:48.000Z		2018-08-06T13:43:00.000Z	2018-07-17T13:43:48.000Z	Y	To be inspected	OPEN	OPEN	18-00381653	STANDARD	231 R STREET NE	399779.23	138279.85	38.91238272	-77.00254552	WASHINGTON	DC	20002	48711	5
-76.97954188	38.93553872	571	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T19:04:04.000Z	2018-07-18T15:59:52.000Z	2018-07-27T17:00:00.000Z	2018-07-09T19:04:04.000Z	Y	2018-07-18T15:59:00.000Z	CLOSED	CLOSED	18-00363570	STANDARD	3713 18TH STREET NE	401773.93	140849.73	38.93553125	-76.9795396	WASHINGTON	DC	20018	31577	5
-76.9545704	38.8945033	572	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-01T17:02:49.000Z	2018-07-06T12:18:08.000Z	2018-07-20T17:00:00.000Z	2018-07-01T17:02:49.000Z	Y	2018-07-06T12:18:00.000Z	CLOSED	CLOSED	18-00346833	STANDARD	331 36TH STREET NE	403941.24	136295.24	38.89449584	-76.95456813	WASHINGTON	DC	20019	36945	7
-77.00831997	38.91168897	573	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T15:58:00.000Z	2018-07-20T11:15:29.000Z	2018-08-01T15:58:00.000Z	2018-07-12T15:58:00.000Z	Y	2018-07-20T11:15:00.000Z	CLOSED	CLOSED	18-00372071	STANDARD	11 QUINCY PLACE NE	399278.61	138202.04	38.91168151	-77.00831769	WASHINGTON	DC	20002	74508	5
-77.02446525	38.96054574	574	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-03T12:27:38.000Z	2018-07-13T14:32:32.000Z	2018-07-24T12:27:00.000Z	2018-07-03T12:27:38.000Z	Y	2018-07-13T14:32:00.000Z	CLOSED	CLOSED	18-00351134	STANDARD	5808 8TH STREET NW	397879.79	143625.82	38.96053828	-77.02446295	WASHINGTON	DC	20011	254273	4
-76.99385976	38.84318161	575	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T15:19:25.000Z	2018-07-12T08:49:54.000Z	2018-07-17T15:19:00.000Z	2018-06-26T15:19:25.000Z	Y	2018-07-12T08:49:00.000Z	CLOSED	CLOSED	18-00336108	STANDARD	3210 WHEELER ROAD SE	400533.25	130597.19	38.84317416	-76.99385748	WASHINGTON	DC	20032	38481	8
-76.99352464	38.84357255	576	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T15:21:02.000Z	2018-07-12T08:46:18.000Z	2018-07-17T15:21:00.000Z	2018-06-26T15:21:02.000Z	Y	2018-07-12T08:46:00.000Z	CLOSED	CLOSED	18-00336118	STANDARD	819 ALABAMA AVENUE SE	400562.34	130640.59	38.84356511	-76.99352236	WASHINGTON	DC	20032	80556	8
-77.01046771	38.91427626	577	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T15:22:24.000Z	2018-07-18T15:43:33.000Z	2018-07-17T15:22:00.000Z	2018-06-26T15:22:24.000Z	Y	2018-07-18T15:43:00.000Z	CLOSED	CLOSED	18-00336125	STANDARD	39 S STREET NW	399092.37	138489.27	38.9142688	-77.01046543	WASHINGTON	DC	20001	227081	5
-77.00357529	38.90373808	578	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T18:42:32.000Z	2018-07-20T11:35:54.000Z	2018-08-01T17:00:00.000Z	2018-07-12T18:42:32.000Z	Y	2018-07-20T11:35:00.000Z	CLOSED	CLOSED	18-00372430	STANDARD		399690.08	137319.4	38.90373063	-77.003573			20002	900768	6
-76.99350527	38.90201619	579	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T18:44:50.000Z	2018-07-20T11:28:09.000Z	2018-08-01T17:00:00.000Z	2018-07-12T18:44:50.000Z	Y	2018-07-20T11:27:00.000Z	CLOSED	CLOSED	18-00372432	STANDARD	923 9TH STREET NE	400563.56	137128.27	38.90200873	-76.99350299	WASHINGTON	DC	20002	82617	6
-76.98974852	38.90087006	580	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-29T08:54:59.000Z	2018-07-06T13:13:23.000Z	2018-07-19T17:00:00.000Z	2018-06-29T08:54:59.000Z	Y	2018-07-06T13:13:00.000Z	CLOSED	CLOSED	18-00342839	STANDARD	1208 WYLIE STREET NE	400889.44	137001.07	38.9008626	-76.98974624	WASHINGTON	DC	20002	71936	6
-77.01927525	38.94314282	581	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-12T09:16:59.000Z	2018-07-20T08:39:37.000Z	2018-08-01T09:16:00.000Z	2018-07-12T09:16:59.000Z	Y	2018-07-20T08:42:00.000Z	CLOSED	CLOSED	18-00370205	STANDARD	GRANT CIRCLE	398329.2	141693.83	38.94313536	-77.01927296	WASHINGTON	DC	20011	294261	4
-77.01475666	38.91456046	582	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-10T09:28:20.000Z	2018-07-17T12:38:54.000Z	2018-07-30T09:28:00.000Z	2018-07-10T09:28:20.000Z	Y	2018-07-17T12:38:00.000Z	CLOSED	CLOSED	18-00364389	STANDARD	212 RHODE ISLAND AVENUE NW	398720.41	138520.87	38.914553	-77.01475437	WASHINGTON	DC	20001	230051	5
-77.03977343	38.91720866	583	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-06T14:45:38.000Z	2018-07-12T15:07:09.000Z	2018-07-26T14:45:00.000Z	2018-07-06T14:45:38.000Z	Y	2018-07-12T15:07:00.000Z	CLOSED	CLOSED	18-00358390	STANDARD	1737 U STREET NW	396550.93	138815.49	38.9172012	-77.03977114	WASHINGTON	DC	20009	241353	1
-77.02336374	38.94690835	584	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-28T19:51:30.000Z	2018-07-06T12:01:30.000Z	2018-07-19T17:00:00.000Z	2018-06-28T19:51:30.000Z	Y	2018-07-06T12:01:00.000Z	CLOSED	CLOSED	18-00342481	STANDARD	4619 8TH STREET NW	397974.87	142111.92	38.94690088	-77.02336145	WASHINGTON	DC	20011	249852	4
-76.97328767	38.87314974	585	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T08:43:33.000Z	2018-07-12T08:15:56.000Z	2018-07-26T17:00:00.000Z	2018-07-09T08:43:33.000Z	Y	2018-07-12T08:14:00.000Z	CLOSED	CLOSED	18-00361181	STANDARD	2305 NICHOLSON STREET SE	402318.2	133924.19	38.87314229	-76.9732854	WASHINGTON	DC	20020	48826	8
-77.05789903	38.90562446	586	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-24T18:55:27.000Z	2018-07-03T10:25:47.000Z	2018-07-13T17:00:00.000Z	2018-06-24T18:55:27.000Z	Y	2018-07-03T10:25:00.000Z	CLOSED	CLOSED	18-00330891	STANDARD	1211 29TH STREET NW	394978.21	137530.39	38.90561701	-77.05789673	WASHINGTON	DC	20007	272098	2
-77.00141033	38.88809204	587	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-09T09:47:09.000Z		2018-07-27T09:47:00.000Z	2018-07-09T09:47:09.000Z	Y	To be inspected	OPEN	OPEN	18-00361494	STANDARD	2 LIBRARY COURT SE	399877.84	135582.56	38.88808458	-77.00140805	WASHINGTON	DC	20003	289641	6
-76.97235034	38.87312142	588	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-05T00:54:24.000Z	2018-07-12T16:58:03.000Z	2018-07-24T17:00:00.000Z	2018-07-05T00:54:24.000Z	Y	2018-07-12T16:58:00.000Z	CLOSED	CLOSED	18-00353400	STANDARD	2328 NICHOLSON STREET SE	402399.54	133921.07	38.87311397	-76.97234806	WASHINGTON	DC	20020	48396	7
-77.07246571	38.9234396	589	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-17T12:38:05.000Z		2018-08-06T12:38:00.000Z	2018-07-17T12:38:05.000Z	Y	To be inspected	OPEN	OPEN	18-00381355	STANDARD	3628 DAVIS STREET NW	393716.31	139508.92	38.92343215	-77.0724634	WASHINGTON	DC	20007	223983	3
-76.99434167	38.84235474	590	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T09:42:13.000Z	2018-07-12T09:03:16.000Z	2018-07-23T09:42:00.000Z	2018-07-02T09:42:13.000Z	Y	2018-07-12T09:03:00.000Z	CLOSED	CLOSED	18-00347500	STANDARD	832 WHEELER HILL DRIVE SE	400491.42	130505.4	38.8423473	-76.99433939	WASHINGTON	DC	20032	145956	8
-77.04645976	38.90707586	591	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-02T09:44:27.000Z	2018-07-20T10:47:01.000Z	2018-07-23T09:44:00.000Z	2018-07-02T09:44:27.000Z	Y	2018-07-20T10:46:00.000Z	CLOSED	CLOSED	18-00347511	STANDARD	1279 21ST STREET NW	395970.5	137690.94	38.90706841	-77.04645746	WASHINGTON	DC	20036	226643	2
-77.00683103	38.87135524	592	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-06-26T16:40:59.000Z	2018-07-18T14:04:59.000Z	2018-07-17T16:40:00.000Z	2018-06-26T16:40:59.000Z	Y	2018-07-18T14:04:00.000Z	CLOSED	CLOSED	18-00336460	STANDARD	79 POTOMAC AVENUE SE	399407.41	133724.67	38.87134746	-77.00682875	WASHINGTON	DC	20003	313299	6
-76.99558309	38.92758888	593	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T16:19:49.000Z		2018-08-08T16:19:00.000Z	2018-07-19T16:19:49.000Z	Y	To be inspected	OPEN	OPEN	18-00387699	STANDARD	712 HAMLIN STREET NE	400383.19	139967.04	38.92758142	-76.9955808	WASHINGTON	DC	20017	77046	5
-77.01076316	38.83122417	594	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-13T19:29:26.000Z		2018-08-02T17:00:00.000Z	2018-07-13T19:29:26.000Z	Y	To be inspected	OPEN	OPEN	18-00375123	STANDARD	4017 MARTIN LUTHER KING JR AVENUE SW	399065.66	129269.87	38.83121673	-77.01076088	WASHINGTON	DC	20032	27914	8
-76.99551316	38.92820478	595	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T16:21:12.000Z		2018-08-08T16:21:00.000Z	2018-07-19T16:21:12.000Z	Y	To be inspected	OPEN	OPEN	18-00387706	STANDARD	713 IRVING STREET NE	400389.25	140035.41	38.92819732	-76.99551088	WASHINGTON	DC	20017	77144	5
-76.99539149	38.9282027	596	S0311	Rodent Inspection and Treatment	DOH- Department Of Health	DOH	1	2018-07-19T16:22:05.000Z		2018-08-08T16:22:00.000Z	2018-07-19T16:22:05.000Z	Y	To be inspected	OPEN	OPEN	18-00387707	STANDARD	715 IRVING STREET NE	400399.8	140035.18	38.92819524	-76.99538921	WASHINGTON	DC	20017	77306	5
